customer_id,churn_date,is_churned,churn_reason,churn_type,days_since_last_transaction,last_transaction_date,total_customer_value,customer_lifetime_months,win_back_eligible,prediction_date,actual_churn_date
CUST_005111,,False,,,9,2023-12-23,142.59467024782347,5.3,False,2023-12-02,
CUST_005112,2023-07-09,True,Service Quality,Voluntary,4,2023-12-28,598.3300040384054,9.133333333333333,True,2023-12-02,2023-07-09
CUST_005113,2022-09-24,True,Service Quality,Voluntary,4,2023-12-28,3269.589136327335,23.133333333333333,True,2023-12-02,2022-09-24
CUST_005114,,False,,,6,2023-12-26,597.5872803475942,10.2,False,2023-12-02,
CUST_005115,2023-09-15,True,Technical Issues,Voluntary,1,2023-12-31,265.0002826989149,9.033333333333333,True,2023-12-02,2023-09-15
CUST_005116,,False,,,21,2023-12-11,234.9475762506335,7.7,False,2023-12-02,
CUST_005117,,False,,,16,2023-12-16,466.8133470294003,17.533333333333335,False,2023-12-02,
CUST_005118,,False,,,21,2023-12-11,436.9569819055642,14.7,False,2023-12-02,
CUST_005119,,False,,,25,2023-12-07,143.10299645439886,4.833333333333333,False,2023-12-02,
CUST_005120,,False,,,11,2023-12-21,820.7745750983561,15.366666666666667,False,2023-12-02,
CUST_005121,,False,,,22,2023-12-10,287.18394399414956,10.733333333333333,False,2023-12-02,
CUST_005122,,False,,,7,2023-12-25,567.9804751114438,20.233333333333334,False,2023-12-02,
CUST_005123,,False,,,12,2023-12-20,517.4882202712704,17.4,False,2023-12-02,
CUST_005124,,False,,,-1,2024-01-02,207.63442216574924,7.066666666666666,False,2023-12-02,
CUST_005125,2023-05-29,True,Service Quality,Voluntary,19,2023-12-13,280.6568321180196,8.633333333333333,True,2023-12-02,2023-05-29
CUST_005126,,False,,,30,2023-12-02,156.4999913099952,6.0,False,2023-12-02,
CUST_005127,,False,,,25,2023-12-07,869.1482318919676,14.833333333333334,False,2023-12-02,
CUST_005128,2023-12-20,True,Service Quality,Voluntary,29,2023-12-03,57.585147254208934,1.9666666666666666,True,2023-12-02,2023-12-20
CUST_005129,,False,,,26,2023-12-06,807.3910657822465,14.866666666666667,False,2023-12-02,
CUST_005130,2023-08-03,True,Service Quality,Voluntary,21,2023-12-11,1161.3102030359955,7.7,True,2023-12-02,2023-08-03
CUST_005131,,False,,,4,2023-12-28,1379.1678692033465,21.133333333333333,False,2023-12-02,
CUST_005132,2023-09-03,True,Technical Issues,Voluntary,15,2023-12-17,293.9795489141558,10.5,True,2023-12-02,2023-09-03
CUST_005133,,False,,,20,2023-12-12,248.36680422521783,8.666666666666666,False,2023-12-02,
CUST_005134,,False,,,18,2023-12-14,461.36877785010654,16.6,False,2023-12-02,
CUST_005135,,False,,,29,2023-12-03,612.3197316657161,19.966666666666665,False,2023-12-02,
CUST_005136,,False,,,25,2023-12-07,124.58871623344007,3.8333333333333335,False,2023-12-02,
CUST_005137,,False,,,4,2023-12-28,1010.0242212285302,17.133333333333333,False,2023-12-02,
CUST_005138,,False,,,15,2023-12-17,2513.665830257615,17.5,False,2023-12-02,
CUST_005139,2023-12-24,True,Service Quality,Voluntary,20,2023-12-12,87.81879889670732,2.6666666666666665,True,2023-12-02,2023-12-24
CUST_005140,,False,,,11,2023-12-21,1301.9635703616561,21.366666666666667,False,2023-12-02,
CUST_005141,,False,,,9,2023-12-23,422.0639147016496,13.3,False,2023-12-02,
CUST_005142,,False,,,13,2023-12-19,488.3179254396312,20.433333333333334,False,2023-12-02,
CUST_005143,,False,,,29,2023-12-03,582.9528048302071,20.966666666666665,False,2023-12-02,
CUST_005144,,False,,,29,2023-12-03,206.15069871088025,7.966666666666667,False,2023-12-02,
CUST_005145,,False,,,6,2023-12-26,1141.3275996862099,23.2,False,2023-12-02,
CUST_005146,,False,,,13,2023-12-19,291.7671634055754,10.433333333333334,False,2023-12-02,
CUST_005147,,False,,,25,2023-12-07,1358.359982440731,22.833333333333332,False,2023-12-02,
CUST_005148,2022-12-11,True,Service Quality,Voluntary,10,2023-12-22,485.777943261158,18.333333333333332,True,2023-12-02,2022-12-11
CUST_005149,,False,,,24,2023-12-08,1299.0582246015456,22.8,False,2023-12-02,
CUST_005150,2023-04-01,True,Price,Voluntary,29,2023-12-03,318.41463114663105,11.966666666666667,True,2023-12-02,2023-04-01
CUST_005151,,False,,,29,2023-12-03,661.3541311729463,22.966666666666665,False,2023-12-02,
CUST_005152,,False,,,5,2023-12-27,891.9627028648616,17.166666666666668,False,2023-12-02,
CUST_005153,,False,,,13,2023-12-19,980.4447392807368,22.633333333333333,False,2023-12-02,
CUST_005154,,False,,,18,2023-12-14,653.5129903914107,10.6,False,2023-12-02,
CUST_005155,,False,,,10,2023-12-22,1576.3574830505074,10.333333333333334,False,2023-12-02,
CUST_005156,,False,,,18,2023-12-14,655.6590410332202,11.6,False,2023-12-02,
CUST_005157,,False,,,5,2023-12-27,380.91190965997333,12.166666666666666,False,2023-12-02,
CUST_005158,,False,,,27,2023-12-05,2136.1480852759505,15.9,False,2023-12-02,
CUST_005159,,False,,,28,2023-12-04,248.0876902497627,3.933333333333333,False,2023-12-02,
CUST_005160,2023-12-27,True,Service Quality,Voluntary,10,2023-12-22,87.16076203620767,2.3333333333333335,True,2023-12-02,2023-12-27
CUST_005161,,False,,,15,2023-12-17,85.99336222319283,2.5,False,2023-12-02,
CUST_005162,,False,,,15,2023-12-17,478.316417585146,8.5,False,2023-12-02,
CUST_005163,2023-09-01,True,Price,Voluntary,22,2023-12-10,576.4977491219581,10.733333333333333,True,2023-12-02,2023-09-01
CUST_005164,,False,,,15,2023-12-17,294.7076772063569,9.5,False,2023-12-02,
CUST_005165,,False,,,12,2023-12-20,147.72697452517517,4.4,False,2023-12-02,
CUST_005166,,False,,,25,2023-12-07,120.38615336033433,4.833333333333333,False,2023-12-02,
CUST_005167,,False,,,9,2023-12-23,1120.6399698792197,17.3,False,2023-12-02,
CUST_005168,2023-11-08,True,Competition,Voluntary,30,2023-12-02,276.1299607879086,9.0,True,2023-12-02,2023-11-08
CUST_005169,,False,,,5,2023-12-27,151.83057794035585,4.166666666666667,False,2023-12-02,
CUST_005170,,False,,,9,2023-12-23,120.97605541740124,3.3,False,2023-12-02,
CUST_005171,,False,,,23,2023-12-09,313.32535694423694,9.766666666666667,False,2023-12-02,
CUST_005172,,False,,,3,2023-12-29,646.2911978433513,20.1,False,2023-12-02,
CUST_005173,2022-09-01,True,Price,Voluntary,23,2023-12-09,418.3233450390605,19.766666666666666,True,2023-12-02,2022-09-01
CUST_005174,,False,,,5,2023-12-27,2105.928025582242,14.166666666666666,False,2023-12-02,
CUST_005175,,False,,,13,2023-12-19,121.22105741822523,1.4333333333333333,False,2023-12-02,
CUST_005176,,False,,,12,2023-12-20,172.66503132878637,5.4,False,2023-12-02,
CUST_005177,,False,,,16,2023-12-16,1983.1927754479161,14.533333333333333,False,2023-12-02,
CUST_005178,,False,,,29,2023-12-03,1313.5281449914378,9.966666666666667,False,2023-12-02,
CUST_005179,,False,,,19,2023-12-13,150.06847419955292,5.633333333333334,False,2023-12-02,
CUST_005180,,False,,,24,2023-12-08,582.1575257098825,22.8,False,2023-12-02,
CUST_005181,,False,,,5,2023-12-27,493.3133709098928,19.166666666666668,False,2023-12-02,
CUST_005182,,False,,,23,2023-12-09,185.62482268832406,3.7666666666666666,False,2023-12-02,
CUST_005183,,False,,,10,2023-12-22,706.5202094337426,22.333333333333332,False,2023-12-02,
CUST_005184,2023-06-30,True,Service Quality,Voluntary,19,2023-12-13,241.15004241945513,7.633333333333334,True,2023-12-02,2023-06-30
CUST_005185,2023-01-23,True,Competition,Voluntary,3,2023-12-29,463.9723630534209,14.1,True,2023-12-02,2023-01-23
CUST_005186,2023-04-06,True,Service Quality,Voluntary,8,2023-12-24,415.64330692358664,16.266666666666666,True,2023-12-02,2023-04-06
CUST_005187,2023-12-05,True,Service Quality,Voluntary,27,2023-12-05,288.6182585295944,1.9,True,2023-12-02,2023-12-05
CUST_005188,,False,,,12,2023-12-20,483.9876141429193,16.4,False,2023-12-02,
CUST_005189,,False,,,22,2023-12-10,285.5925029608194,5.733333333333333,False,2023-12-02,
CUST_005190,2023-12-28,True,Service Quality,Voluntary,17,2023-12-15,1719.5056739335098,10.566666666666666,True,2023-12-02,2023-12-28
CUST_005191,,False,,,18,2023-12-14,280.28291769728247,9.6,False,2023-12-02,
CUST_005192,,False,,,5,2023-12-27,87.26942807418499,2.1666666666666665,False,2023-12-02,
CUST_005193,2023-11-20,True,Price,Voluntary,21,2023-12-11,373.5579600152303,15.7,True,2023-12-02,2023-11-20
CUST_005194,,False,,,17,2023-12-15,417.2860115824331,13.566666666666666,False,2023-12-02,
CUST_005195,,False,,,14,2023-12-18,550.4834693237032,20.466666666666665,False,2023-12-02,
CUST_005196,,False,,,10,2023-12-22,156.861572985997,4.333333333333333,False,2023-12-02,
CUST_005197,2023-12-30,True,Price,Voluntary,9,2023-12-23,57.86132019150742,1.3,True,2023-12-02,2023-12-30
CUST_005198,,False,,,8,2023-12-24,490.7499941769999,8.266666666666667,False,2023-12-02,
CUST_005199,,False,,,7,2023-12-25,217.81622288536929,6.233333333333333,False,2023-12-02,
CUST_005200,,False,,,19,2023-12-13,695.2234291483534,22.633333333333333,False,2023-12-02,
CUST_005201,,False,,,7,2023-12-25,939.4658465949092,16.233333333333334,False,2023-12-02,
CUST_005202,,False,,,11,2023-12-21,463.24757573800196,16.366666666666667,False,2023-12-02,
CUST_005203,,False,,,1,2023-12-31,297.08020536046087,5.033333333333333,False,2023-12-02,
CUST_005204,2022-10-10,True,Price,Voluntary,27,2023-12-05,511.84304496859744,17.9,True,2023-12-02,2022-10-10
CUST_005205,2023-09-01,True,Service Quality,Voluntary,11,2023-12-21,405.3282964979649,14.366666666666667,True,2023-12-02,2023-09-01
CUST_005206,,False,,,30,2023-12-02,594.0097229767016,20.0,False,2023-12-02,
CUST_005207,,False,,,9,2023-12-23,443.11811362104675,16.3,False,2023-12-02,
CUST_005208,,False,,,14,2023-12-18,1853.2456577683658,13.466666666666667,False,2023-12-02,
CUST_005209,,False,,,1,2023-12-31,999.4757744354828,17.033333333333335,False,2023-12-02,
CUST_005210,,False,,,20,2023-12-12,342.94027045453123,12.666666666666666,False,2023-12-02,
CUST_005211,2022-06-28,True,Price,Voluntary,2,2023-12-30,1410.2126645293658,24.066666666666666,True,2023-12-02,2022-06-28
CUST_005212,,False,,,4,2023-12-28,2199.7595984226177,13.133333333333333,False,2023-12-02,
CUST_005213,,False,,,21,2023-12-11,248.15257406382418,9.7,False,2023-12-02,
CUST_005214,2023-12-30,True,Service Quality,Voluntary,4,2023-12-28,302.7066539577178,1.1333333333333333,True,2023-12-02,2023-12-30
CUST_005215,,False,,,26,2023-12-06,525.6348276016492,19.866666666666667,False,2023-12-02,
CUST_005216,,False,,,15,2023-12-17,436.44596187923287,14.5,False,2023-12-02,
CUST_005217,,False,,,20,2023-12-12,144.20598587982926,4.666666666666667,False,2023-12-02,
CUST_005218,,False,,,2,2023-12-30,537.6001060539357,18.066666666666666,False,2023-12-02,
CUST_005219,2023-11-13,True,Price,Voluntary,9,2023-12-23,229.700186604056,8.3,True,2023-12-02,2023-11-13
CUST_005220,,False,,,24,2023-12-08,460.41041141603773,14.8,False,2023-12-02,
CUST_005221,2023-10-14,True,Price,Voluntary,16,2023-12-16,349.42322919014634,5.533333333333333,True,2023-12-02,2023-10-14
CUST_005222,,False,,,1,2023-12-31,57.26006358746737,1.0333333333333334,False,2023-12-02,
CUST_005223,,False,,,10,2023-12-22,119.45666781642646,4.333333333333333,False,2023-12-02,
CUST_005224,,False,,,5,2023-12-27,2336.993642659237,16.166666666666668,False,2023-12-02,
CUST_005225,,False,,,28,2023-12-04,92.3969425216813,2.933333333333333,False,2023-12-02,
CUST_005226,,False,,,19,2023-12-13,119.25911134688684,3.6333333333333333,False,2023-12-02,
CUST_005227,2023-08-28,True,Price,Voluntary,17,2023-12-15,1861.7266945344688,11.566666666666666,True,2023-12-02,2023-08-28
CUST_005228,,False,,,5,2023-12-27,339.4769121292171,11.166666666666666,False,2023-12-02,
CUST_005229,,False,,,30,2023-12-02,672.30435810483,23.0,False,2023-12-02,
CUST_005230,,False,,,28,2023-12-04,1343.3891038312288,23.933333333333334,False,2023-12-02,
CUST_005231,,False,,,19,2023-12-13,238.66251716348563,4.633333333333334,False,2023-12-02,
CUST_005232,2023-11-04,True,Service Quality,Voluntary,30,2023-12-02,678.2053568303658,11.0,True,2023-12-02,2023-11-04
CUST_005233,,False,,,16,2023-12-16,403.6794641869412,12.533333333333333,False,2023-12-02,
CUST_005234,,False,,,1,2023-12-31,1261.826915540766,21.033333333333335,False,2023-12-02,
CUST_005235,,False,,,29,2023-12-03,403.0572861384502,12.966666666666667,False,2023-12-02,
CUST_005236,,False,,,28,2023-12-04,664.776147232985,10.933333333333334,False,2023-12-02,
CUST_005237,,False,,,3,2023-12-29,229.23887383439725,7.1,False,2023-12-02,
CUST_005238,,False,,,21,2023-12-11,648.8714029854133,22.7,False,2023-12-02,
CUST_005239,,False,,,12,2023-12-20,366.6085130790673,6.4,False,2023-12-02,
CUST_005240,2023-07-22,True,Service Quality,Voluntary,18,2023-12-14,2943.2602684885833,20.6,True,2023-12-02,2023-07-22
CUST_005241,,False,,,3,2023-12-29,115.1058132841584,4.1,False,2023-12-02,
CUST_005242,2023-07-13,True,Service Quality,Voluntary,6,2023-12-26,372.48182528110215,11.2,True,2023-12-02,2023-07-13
CUST_005243,,False,,,5,2023-12-27,284.4367275905197,11.166666666666666,False,2023-12-02,
CUST_005244,,False,,,13,2023-12-19,2431.4249989673863,18.433333333333334,False,2023-12-02,
CUST_005245,2022-11-21,True,Service Quality,Voluntary,23,2023-12-09,809.4730228260657,14.766666666666667,True,2023-12-02,2022-11-21
CUST_005246,,False,,,9,2023-12-23,1268.5853543411447,23.3,False,2023-12-02,
CUST_005247,,False,,,29,2023-12-03,704.9161974222548,23.966666666666665,False,2023-12-02,
CUST_005248,2022-11-25,True,Service Quality,Voluntary,2,2023-12-30,596.0453271142651,20.066666666666666,True,2023-12-02,2022-11-25
CUST_005249,2023-03-16,True,Service Quality,Voluntary,5,2023-12-27,671.4880534694228,21.166666666666668,True,2023-12-02,2023-03-16
CUST_005250,,False,,,28,2023-12-04,92.25973710472383,2.933333333333333,False,2023-12-02,
CUST_005251,,False,,,25,2023-12-07,475.6433784559388,16.833333333333332,False,2023-12-02,
CUST_005252,,False,,,30,2023-12-02,454.09941509653635,15.0,False,2023-12-02,
CUST_005253,,False,,,24,2023-12-08,330.263112703335,10.8,False,2023-12-02,
CUST_005254,,False,,,21,2023-12-11,627.4278421577213,21.7,False,2023-12-02,
CUST_005255,2023-12-27,True,Service Quality,Voluntary,16,2023-12-16,229.88761409108872,3.533333333333333,True,2023-12-02,2023-12-27
CUST_005256,,False,,,29,2023-12-03,248.96129150806394,3.966666666666667,False,2023-12-02,
CUST_005257,,False,,,2,2023-12-30,529.1281559480715,8.066666666666666,False,2023-12-02,
CUST_005258,2023-03-21,True,Technical Issues,Voluntary,18,2023-12-14,588.7346245673255,11.6,True,2023-12-02,2023-03-21
CUST_005259,,False,,,9,2023-12-23,518.5283318632477,16.3,False,2023-12-02,
CUST_005260,,False,,,9,2023-12-23,234.74996839863473,8.3,False,2023-12-02,
CUST_005261,,False,,,28,2023-12-04,593.2448735493759,19.933333333333334,False,2023-12-02,
CUST_005262,2023-06-12,True,Service Quality,Voluntary,10,2023-12-22,1264.0170910759623,20.333333333333332,True,2023-12-02,2023-06-12
CUST_005263,,False,,,20,2023-12-12,199.30901791335225,8.666666666666666,False,2023-12-02,
CUST_005264,,False,,,11,2023-12-21,375.7736625221318,13.366666666666667,False,2023-12-02,
CUST_005265,,False,,,1,2023-12-31,541.694310085027,19.033333333333335,False,2023-12-02,
CUST_005266,,False,,,2,2023-12-30,30.118198077734373,1.0666666666666667,False,2023-12-02,
CUST_005267,2023-09-12,True,Price,Voluntary,9,2023-12-23,511.4881063423817,17.3,True,2023-12-02,2023-09-12
CUST_005268,,False,,,17,2023-12-15,1396.2208650476557,23.566666666666666,False,2023-12-02,
CUST_005269,,False,,,2,2023-12-30,570.6602302171036,20.066666666666666,False,2023-12-02,
CUST_005270,,False,,,13,2023-12-19,1127.0538270319958,17.433333333333334,False,2023-12-02,
CUST_005271,2023-10-02,True,Service Quality,Voluntary,19,2023-12-13,519.6929369624223,8.633333333333333,True,2023-12-02,2023-10-02
CUST_005272,,False,,,5,2023-12-27,306.1996332408287,10.166666666666666,False,2023-12-02,
CUST_005273,,False,,,-2,2024-01-03,1383.9564043673465,23.266666666666666,False,2023-12-02,
CUST_005274,,False,,,30,2023-12-02,435.41675438773694,16.0,False,2023-12-02,
CUST_005275,,False,,,12,2023-12-20,219.20154797866624,6.4,False,2023-12-02,
CUST_005276,2023-09-27,True,Price,Voluntary,14,2023-12-18,333.5452318816446,10.466666666666667,True,2023-12-02,2023-09-27
CUST_005277,,False,,,23,2023-12-09,532.290920190585,18.766666666666666,False,2023-12-02,
CUST_005278,2022-09-06,True,Price,Voluntary,5,2023-12-27,547.3659732346159,17.166666666666668,True,2023-12-02,2022-09-06
CUST_005279,2023-05-11,True,Price,Voluntary,22,2023-12-10,463.16437488676604,15.733333333333333,True,2023-12-02,2023-05-11
CUST_005280,,False,,,28,2023-12-04,574.2217147450588,11.933333333333334,False,2023-12-02,
CUST_005281,2023-07-20,True,Service Quality,Voluntary,30,2023-12-02,359.20056497012297,12.0,True,2023-12-02,2023-07-20
CUST_005282,,False,,,24,2023-12-08,1259.5748184329302,22.8,False,2023-12-02,
CUST_005283,,False,,,26,2023-12-06,587.817800642814,10.866666666666667,False,2023-12-02,
CUST_005284,,False,,,26,2023-12-06,239.7579871575034,4.866666666666666,False,2023-12-02,
CUST_005285,2023-04-19,True,Price,Voluntary,30,2023-12-02,1228.4889804840943,23.0,True,2023-12-02,2023-04-19
CUST_005286,2023-12-24,True,Service Quality,Voluntary,1,2023-12-31,142.6659533331901,4.033333333333333,True,2023-12-02,2023-12-24
CUST_005287,,False,,,9,2023-12-23,1277.4492277101156,21.3,False,2023-12-02,
CUST_005288,,False,,,4,2023-12-28,329.23912266620016,10.133333333333333,False,2023-12-02,
CUST_005289,,False,,,5,2023-12-27,186.20222985909203,2.1666666666666665,False,2023-12-02,
CUST_005290,,False,,,5,2023-12-27,1313.6832136100807,23.166666666666668,False,2023-12-02,
CUST_005291,,False,,,21,2023-12-11,538.7223804803541,17.7,False,2023-12-02,
CUST_005292,,False,,,26,2023-12-06,567.4663931150068,17.866666666666667,False,2023-12-02,
CUST_005293,,False,,,15,2023-12-17,361.0922521799516,12.5,False,2023-12-02,
CUST_005294,,False,,,9,2023-12-23,463.65656952516076,15.3,False,2023-12-02,
CUST_005295,2023-05-27,True,Service Quality,Voluntary,21,2023-12-11,1326.5689209203883,23.7,True,2023-12-02,2023-05-27
CUST_005296,,False,,,26,2023-12-06,1046.2389980251369,17.866666666666667,False,2023-12-02,
CUST_005297,,False,,,6,2023-12-26,370.2572539736129,12.2,False,2023-12-02,
CUST_005298,2023-05-08,True,Service Quality,Voluntary,6,2023-12-26,1283.1366261478274,9.2,True,2023-12-02,2023-05-08
CUST_005299,,False,,,3,2023-12-29,629.1883339766339,21.1,False,2023-12-02,
CUST_005300,2022-11-21,True,Service Quality,Voluntary,29,2023-12-03,1065.637336859958,16.966666666666665,True,2023-12-02,2022-11-21
CUST_005301,,False,,,26,2023-12-06,89.97777845668051,2.8666666666666667,False,2023-12-02,
CUST_005302,,False,,,9,2023-12-23,172.7570478295684,6.3,False,2023-12-02,
CUST_005303,2023-10-18,True,Service Quality,Voluntary,30,2023-12-02,121.33303195888433,4.0,True,2023-12-02,2023-10-18
CUST_005304,,False,,,5,2023-12-27,1016.8050718958924,16.166666666666668,False,2023-12-02,
CUST_005305,,False,,,6,2023-12-26,877.3189985899066,5.2,False,2023-12-02,
CUST_005306,2023-03-05,True,Service Quality,Voluntary,4,2023-12-28,977.7453902967471,21.133333333333333,True,2023-12-02,2023-03-05
CUST_005307,,False,,,5,2023-12-27,3300.5897968425165,22.166666666666668,False,2023-12-02,
CUST_005308,,False,,,17,2023-12-15,685.3202336486559,10.566666666666666,False,2023-12-02,
CUST_005309,,False,,,2,2023-12-30,121.38956394129045,1.0666666666666667,False,2023-12-02,
CUST_005310,,False,,,6,2023-12-26,185.573761252864,5.2,False,2023-12-02,
CUST_005311,2023-09-13,True,Service Quality,Voluntary,15,2023-12-17,496.73132638624725,16.5,True,2023-12-02,2023-09-13
CUST_005312,,False,,,16,2023-12-16,289.04323246519505,1.5333333333333334,False,2023-12-02,
CUST_005313,,False,,,6,2023-12-26,63.80282791628007,1.2,False,2023-12-02,
CUST_005314,,False,,,25,2023-12-07,59.804534971931346,1.8333333333333333,False,2023-12-02,
CUST_005315,2023-06-05,True,Price,Voluntary,12,2023-12-20,373.2214310434927,14.4,True,2023-12-02,2023-06-05
CUST_005316,,False,,,1,2023-12-31,587.7052345690441,18.033333333333335,False,2023-12-02,
CUST_005317,,False,,,27,2023-12-05,685.4636729850648,12.9,False,2023-12-02,
CUST_005318,2023-07-30,True,Competition,Voluntary,24,2023-12-08,458.73689911383127,16.8,True,2023-12-02,2023-07-30
CUST_005319,,False,,,21,2023-12-11,583.4344045266711,18.7,False,2023-12-02,
CUST_005320,,False,,,6,2023-12-26,119.53459740387697,3.2,False,2023-12-02,
CUST_005321,,False,,,24,2023-12-08,986.4103256595226,18.8,False,2023-12-02,
CUST_005322,2023-12-02,True,Service Quality,Voluntary,15,2023-12-17,595.8189627811134,3.5,True,2023-12-02,2023-12-02
CUST_005323,,False,,,5,2023-12-27,519.4326265319997,17.166666666666668,False,2023-12-02,
CUST_005324,,False,,,19,2023-12-13,630.199454840668,21.633333333333333,False,2023-12-02,
CUST_005325,,False,,,17,2023-12-15,601.1226990820716,22.566666666666666,False,2023-12-02,
CUST_005326,,False,,,1,2023-12-31,1016.2041810512608,24.033333333333335,False,2023-12-02,
CUST_005327,,False,,,12,2023-12-20,573.2201217622779,9.4,False,2023-12-02,
CUST_005328,,False,,,3,2023-12-29,794.9969817227883,12.1,False,2023-12-02,
CUST_005329,,False,,,26,2023-12-06,1094.1406508798402,19.866666666666667,False,2023-12-02,
CUST_005330,,False,,,4,2023-12-28,561.3076759862295,17.133333333333333,False,2023-12-02,
CUST_005331,,False,,,4,2023-12-28,559.698657712499,17.133333333333333,False,2023-12-02,
CUST_005332,2023-09-25,True,Service Quality,Voluntary,6,2023-12-26,361.0189318804299,12.2,True,2023-12-02,2023-09-25
CUST_005333,,False,,,4,2023-12-28,1885.3736596057236,13.133333333333333,False,2023-12-02,
CUST_005334,2022-12-20,True,Service Quality,Voluntary,10,2023-12-22,993.1160095992137,16.333333333333332,True,2023-12-02,2022-12-20
CUST_005335,,False,,,5,2023-12-27,213.15613409106885,6.166666666666667,False,2023-12-02,
CUST_005336,,False,,,25,2023-12-07,942.0133380575323,16.833333333333332,False,2023-12-02,
CUST_005337,,False,,,30,2023-12-02,182.76977227219552,3.0,False,2023-12-02,
CUST_005338,2023-05-31,True,Service Quality,Voluntary,1,2023-12-31,298.50034312255826,10.033333333333333,True,2023-12-02,2023-05-31
CUST_005339,2023-10-22,True,Price,Voluntary,18,2023-12-14,119.01457741685232,3.6,True,2023-12-02,2023-10-22
CUST_005340,,False,,,14,2023-12-18,274.66374218740975,9.466666666666667,False,2023-12-02,
CUST_005341,,False,,,5,2023-12-27,214.28978523789203,7.466666666666667,False,2023-12-02,
CUST_005342,,False,,,9,2023-12-23,518.7459389196154,16.3,False,2023-12-02,
CUST_005343,,False,,,18,2023-12-14,612.038037522982,21.6,False,2023-12-02,
CUST_005344,2023-09-22,True,Service Quality,Voluntary,20,2023-12-12,208.06545974459468,6.666666666666667,True,2023-12-02,2023-09-22
CUST_005345,2023-11-16,True,Technical Issues,Voluntary,2,2023-12-30,237.27313107816113,3.066666666666667,True,2023-12-02,2023-11-16
CUST_005346,2022-12-29,True,Price,Voluntary,12,2023-12-20,1252.5082515738836,21.4,True,2023-12-02,2022-12-29
CUST_005347,,False,,,5,2023-12-27,238.3842794485867,8.166666666666666,False,2023-12-02,
CUST_005348,2022-06-06,True,Technical Issues,Voluntary,8,2023-12-24,599.0330284407798,21.266666666666666,True,2023-12-02,2022-06-06
CUST_005349,,False,,,20,2023-12-12,367.6979034645269,5.666666666666667,False,2023-12-02,
CUST_005350,,False,,,6,2023-12-26,89.49266681891896,3.2,False,2023-12-02,
CUST_005351,,False,,,2,2023-12-30,1349.1030226914556,23.066666666666666,False,2023-12-02,
CUST_005352,,False,,,24,2023-12-08,2644.9089192500833,20.8,False,2023-12-02,
CUST_005353,,False,,,13,2023-12-19,86.14366134323548,2.433333333333333,False,2023-12-02,
CUST_005354,,False,,,9,2023-12-23,123.26026947016621,1.3,False,2023-12-02,
CUST_005355,,False,,,23,2023-12-09,1335.679226243003,10.766666666666667,False,2023-12-02,
CUST_005356,,False,,,16,2023-12-16,434.5850268825408,15.533333333333333,False,2023-12-02,
CUST_005357,,False,,,16,2023-12-16,717.1538106008352,12.533333333333333,False,2023-12-02,
CUST_005358,,False,,,27,2023-12-05,316.2178930906052,10.9,False,2023-12-02,
CUST_005359,,False,,,18,2023-12-14,565.0704275588664,18.6,False,2023-12-02,
CUST_005360,,False,,,26,2023-12-06,119.02217562312896,1.8666666666666667,False,2023-12-02,
CUST_005361,,False,,,7,2023-12-25,377.0683856922301,12.233333333333333,False,2023-12-02,
CUST_005362,,False,,,21,2023-12-11,515.0349411150872,21.7,False,2023-12-02,
CUST_005363,,False,,,16,2023-12-16,148.0558826857833,5.533333333333333,False,2023-12-02,
CUST_005364,2023-09-16,True,Price,Voluntary,10,2023-12-22,1342.9809837273106,23.333333333333332,True,2023-12-02,2023-09-16
CUST_005365,,False,,,8,2023-12-24,704.077637232723,12.266666666666667,False,2023-12-02,
CUST_005366,,False,,,28,2023-12-04,178.1069454569987,2.933333333333333,False,2023-12-02,
CUST_005367,,False,,,28,2023-12-04,2202.000612566359,15.933333333333334,False,2023-12-02,
CUST_005368,,False,,,13,2023-12-19,60.85126653454057,1.4333333333333333,False,2023-12-02,
CUST_005369,,False,,,6,2023-12-26,1869.2340475455096,12.2,False,2023-12-02,
CUST_005370,,False,,,1,2023-12-31,629.9800283083333,22.033333333333335,False,2023-12-02,
CUST_005371,,False,,,24,2023-12-08,89.68757420177418,2.8,False,2023-12-02,
CUST_005372,2023-10-28,True,Service Quality,Voluntary,23,2023-12-09,1854.80962641695,12.766666666666667,True,2023-12-02,2023-10-28
CUST_005373,,False,,,17,2023-12-15,247.36912084540432,7.566666666666666,False,2023-12-02,
CUST_005374,,False,,,1,2023-12-31,2832.4403493087057,19.033333333333335,False,2023-12-02,
CUST_005375,2023-07-09,True,Service Quality,Voluntary,13,2023-12-19,1342.9419470555504,8.433333333333334,True,2023-12-02,2023-07-09
CUST_005376,,False,,,28,2023-12-04,572.9100422879701,21.933333333333334,False,2023-12-02,
CUST_005377,,False,,,30,2023-12-02,235.84235136126796,8.0,False,2023-12-02,
CUST_005378,,False,,,1,2023-12-31,426.1618391605142,15.033333333333333,False,2023-12-02,
CUST_005379,2023-04-20,True,Service Quality,Voluntary,20,2023-12-12,585.045695525787,22.966666666666665,True,2023-12-02,2023-04-20
CUST_005380,,False,,,23,2023-12-09,245.58415566756673,8.766666666666667,False,2023-12-02,
CUST_005381,,False,,,11,2023-12-21,2722.632593529458,17.366666666666667,False,2023-12-02,
CUST_005382,,False,,,22,2023-12-10,182.10530097430535,6.733333333333333,False,2023-12-02,
CUST_005383,,False,,,19,2023-12-13,730.9179898299926,13.633333333333333,False,2023-12-02,
